,Unnamed: 0,class,text,Offensive
5804,18668,2,RT @bjs5555: ELECT Democratic Nominee Charlie Hardy @runwithcharlie to U.S. Senate. #WY Defeat TEA Mike Enzi. #TNTweeters #CIR http://t.co&#8230;,0
5805,18669,1,"RT @bl0ndeB1tch_: Love really is blind, stupid cunt of a feeling.",1
5806,18674,2,RT @blogredmachine: I wonder if those fans in LA feel like Charlie Brown after Lucy pulls the ball away... #JoeyVotto,0
5807,18675,1,RT @bniceloco: Charlie Sheen is the realest nigga alive http://t.co/pk0nEjIOVh,1
5808,18676,0,"RT @boburnham: In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",1
5809,18679,2,RT @boominator: &#8220;@CureOurCountry: Rand Paul mocks Clinton with #HillarysLosers pics with failed candidates http://t.co/r8fjtCsJ5O http://t&#8230;,0
5810,18685,2,"RT @breely216: The recommended serving size for brownies is ""all of them.""",0
5811,18689,2,RT @briangaar: Old white people complaining about government tyranny is like the Yankees being upset that players make too much money,0
5812,18698,2,"RT @bspence5: @Morning_Joe #msnbc new census questions=tempest in teapot,ACA stays,costs down,7.5mil+getting covered is a success story to &#8230;",0
5813,18704,2,RT @bunnyasmin1125: I Still Be Craving An Oreo McFlurry b;,0
5814,18706,1,RT @burnthewitchxo: I probably am mentally retarded,1
5815,18709,1,RT @cIavdia: wow well aren't you just a fucking cunt :),1
5816,18711,2,RT @calvin2000: Really? This is what's concerning him right now? MT @katiecouric: Looking forwd to speaking with John Kerry tomorrow AM abo&#8230;,0
5817,18713,2,RT @camilleftansel: i've read the hunger games 12 times i am trash,0
5818,18714,1,"RT @camxo__: &#8220;@Rosaalbae: Playstation is trash. Xbox is better&#8221; 
ya titties trash",1
5819,18715,1,RT @capflowwatch: Apple CEO says &#8216;Being gay is a gift from God&#8217; as part of campaign to sell iPhone to queers.. http://t.co/lZE2E0wUyV,1
5820,18719,2,"RT @carrielusch: You might be a liberal if you continue to trash America, claiming how horrible and evil it is, yet you refuse to leave",0
5821,18723,2,RT @caseykim12: Your sole purpose is to make money. Otherwise you'd suggest violence prevention policies that actually WORK. @piersmorgan,0
5822,18735,2,"RT @ceut: BushCo used to publicly trash ex-officials who wrote books - Snow, O'Neill, etc. Bet we won't hear PBO trashing Gates... #morning&#8230;",0
5823,18740,2,RT @charcharkuhlman: First day of spring break: ate half a pan of brownies &amp; watched 6 episodes of Parks and Rec with @victoriakuhlman &amp; @E&#8230;,0
5824,18742,1,RT @charlieecai: Our taxi driver is fucking retarded.. He doesn't know how to get from grapevine to lewisville,1
5825,18749,2,RT @chelseaxlaser: I really need to take my rose colored glasses off though. I gotta stop thinking everybody does shit with good intentions&#8230;,0
5826,18753,2,RT @chicagobulls: Coach K says players won't need motivation to get back on track following Paul George's injury; rather they'll play to ho&#8230;,0
5827,18754,2,RT @chicagotribune: Chicago will not refund $7.7 million made from red light tickets issued after yellow lights were shortened http://t.co/&#8230;,0
5828,18758,2,RT @chilltweetss: flappy bird is deep... hahaha http://t.co/EMuhmR3jzE,0
5829,18759,2,RT @chilltweetss: when I make the paper ball into the trash can &#128168; http://t.co/Xnx2XEGACm,0
5830,18762,2,RT @chrisgeidner: The mandate still being in effect means the marriage ban in Nevada is unconstitutional. Trial court is yet to enter injun&#8230;,0
5831,18764,2,RT @chughes717: @TyZebruh trash cans are always demanding new music from the gawd Tyga,0
5832,18765,2,RT @churchofbasebal: And people say baseball is boring? #redskins,0
5833,18770,0,RT @cigarsNscotch: What's black and yellow and not going to win this year? WRONG! The answer is Tiger Woods.,1
5834,18774,1,RT @clurfogarty: All Babies are born hipsters because they come out of the hospital in beanies.,1
5835,18786,2,"RT @collegefession: ""My first adult decision i made in college was to buy a guinea pig #NoRagrets #AlsoNoBeerMoney"" - University if Iowa",0
5836,18789,0,RT @connorbagen: You know she's a dyke when she asks for men's golf clubs,1
5837,18791,1,RT @consprcy_carrot: Blow shit up and get fatter. White trash love this holiday.,1
5838,18801,2,"RT @cpabry: Curious George, the curious little monkey or deranged serial cat killer? The story the man with the yellow hat doesn't want you&#8230;",0
5839,18805,2,RT @crazygirlgab: Just eating animal crackers in sacrament! #17AndLovinIt,0
5840,18807,2,RT @creepingsharia: Syrian Brought to US for &#8220;Democracy Training&#8221; Endorses&#160;Jihadis http://t.co/lfhCto8777,0
5841,18813,2,RT @cthagod: Lance Stephenson trash talk didn't affect anybody but Lance Stephenson,0
5842,18817,2,RT @cwissi: beanies for life &#9697;&#776;&#8413; http://t.co/iywPwmPGTu,0
5843,18824,2,"RT @daggerbyte: Call me old fashioned, but I'm sewn together with magic and birds.",0
5844,18831,1,RT @dak_whi: @KaeWhy270 people are forgetting that the logic behind the Purge is retarded haha,1
5845,18832,2,RT @daliasza: &#8220;@NoChillPaz: Me when somebody says Childish Gambino is trash http://t.co/8ejOHDLdD9&#8221;,0
5846,18833,2,RT @dallywaggz12: &#8220;@JustReIatabIe: Charlie Sheen gets point for this http://t.co/V6v0d77oBM&#8221;,0
5847,18835,2,"RT @dami3n00: Flappy birds Extreme now you can play two birds at once! Hardcore! Easier with two people lol! 

 http://t.co/yCTT56cXK5

 #f&#8230;",0
5848,18837,1,RT @damola49: @Ademulla happy birthday to the gayest nigga missing you and follow my new account british cunt,1
5849,18838,2,RT @dan_danovskis: &#8220;@FlappyBprob: If you're playing flappy bird: 1-800-273-8255 National Suicide Prevention Lifeline. RT to save lives&#8221; @r&#8230;,0
5850,18840,2,RT @danicafjelstul: If you ain't a gator you're gator bait &#128076;,0
5851,18841,2,RT @daniellecarr01: Where all my @Yankees fans?? #ny #yankees #VictoriaSecret #fitness http://t.co/IBNLKWuUNS,0
5852,18842,1,"RT @danielleeKendra: Omg i was coughing and saw wiggas tweet &#58386;&#58386;&#58386;&#58386; the fuckkk lol. talk about choking , &#58385;&#58386;&#58385;&#58386;&#58386;",1
5853,18845,2,RT @danwashburn: The Man Who Captured Muammar Gaddafi Was Wearing A Yankees Cap: http://t.co/7G70pOpW,0
5854,18846,2,RT @daqraca: How can anyone hate Charlie Sheen http://t.co/AF4T3MtmxU,0
5855,18848,2,"RT @daraobriain: Tommy Voeckler keeps the yellow, Andy Schleck does the break of the tour, and Contador is broken. Incredible day for #tdf",0
5856,18851,2,RT @dat_trulyGUY: before I betray them I slit my wrist http://t.co/8HNW9QeWSM,0
5857,18860,1,"RT @david_marchese: Johnny Cash turned down ""The Gambler."" Guess you could say he didn't know when to ho . . . never mind.
 http://t.co/gMK&#8230;",1
5858,18861,2,RT @davidalderman77: Obama killed the Twinkie #gonetofar,0
5859,18862,2,RT @davidcomanhidy: It is well known that @centerplate supports cruelty to birds. #saveanimals-sign this petition: http://t.co/t07KZ5myEv h&#8230;,0
5860,18863,2,"RT @davidjones720: ""Obama is out on the golf course still looking for his balls."" -Charlie Daniels",0
5861,18866,2,"RT @dbrend99: Even if you hate the Yankees there is no way you can't like Derek Jeter, he is one of the classiest and most respectful playe&#8230;",0
5862,18870,2,"RT @decider: #2 on the field, #1 in our hearts! What if @Yankees star Derek Jeter starred in ""Back to School?"" http://t.co/nSZ6xGjkLV #yank&#8230;",0
5863,18874,2,"RT @delphrano: Berto couldn't KO this dude who wanted to get KO'd&#8230;Berto's trash, Upsher's trash, that fight was trash. #BronerTaylor #Boxing",0
5864,18879,2,"RT @desusnice: ""In 2014 you tweeted that Migos were trash. Care to explain?"" - 2064 Supreme Court Confirmation Hearing",0
5865,18880,2,RT @deviledlegs: drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr. Bubbl&#8230;,0
5866,18891,0,RT @dirtyskimask: Lmaooo Friday After Next? &#8220;@1stName_Bravo: You like that yo son's a fag?&#8221;,1
5867,18893,1,"RT @dixiealley: @TonyJRodriguez @WolfVanHalen Not a FOB fan nor in the know. But ""Fuck you fatty"" is a poor argument for anything after 5th&#8230;",1
5868,18903,2,RT @domhowx: You know you're ugly when an ape was chosen as a man crush and you've never been http://t.co/DWPs7b4xJU,0
5869,18906,2,RT @donnellrawlings: Salute to Derek jetter! Best Yankee ever!,0
5870,18908,2,"RT @dontesydnor: when kanye said ""mayonnaise colored benz, i push miracle whips"" http://t.co/iizYdfbZCg",0
5871,18909,2,"RT @donthypeme: &#8220;@VSamone: &#8220;@donthypeme: any favorites off yellow album ?&#8221;all of it&#8221;

#theperfectanswer &#127942;",0
5872,18912,2,RT @downswinging: brendon urie must make other boys feel like trash,0
5873,18918,2,"RT @drhoagie: .@1Dittlinger Jay; I think once someone has Alzheimer's, suffers from alcoholism and is mildly retarded, people shouldn't mak&#8230;",0
5874,18919,1,RT @dril: [(launches sack;s of burning medical waste into the side of someones house for having a bird feeder on their porch)] Fucking Bird&#8230;,1
5875,18920,1,"RT @dril: ah, i can smell it,. its just about ready. *opens the oven up and pulls out a sshitty burnt up ritz cracker* my perfect boy's lu&#8230;",1
5876,18921,1,RT @dril: hoo boy... these guinea pigd love to shit. shouldn't have ordered the full dozen,1
5877,18922,2,"RT @dril: night time falls. im ""corie latin"" now. a man of intrigue. i place a bird feather into my glass of scotch and i never do posts ab&#8230;",0
5878,18924,2,RT @drizzyswerve96: @0kkaren it looks like he's wearing a trash bag,0
5879,18927,2,"RT @druggedvibes: Top 5 Thot Tattoos :

1) dream catchers 

2) bird feathers 

3) inspirational quotes that they dont live by 

4) animal p&#8230;",0
5880,18932,2,RT @drunktweets81: You sure do have a pretty face for a cripple,0
5881,18933,2,RT @dsrtvet: @FoxNews @tjoy7 And I don't have any confidence NONWHATSOEVER in you Barack! You're the sole reason why this country is in thi&#8230;,0
5882,18937,2,RT @duttyOGshake: for real this game is pub trash let's do drugs and get smashed,0
5883,18939,1,RT @dylanhornick: @felferrara &amp; @_tiffanycarter rivvv tn. no bailing.. #pussies,1
5884,18940,2,"RT @dynamite8503: ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;",0
5885,18941,2,RT @eaglesfan167: #Eagles 5hrs till the birds kick some ass###bleedgreen,0
5886,18942,1,"RT @eanahS__: @1inkkofrosess bro you just made me want that ho even more , what year?",1
5887,18943,2,"RT @eanahS__: @1inkkofrosess lol my credit ain't no where near good , but I know the right man for the job .. that ho nice though!",0
5888,18945,2,RT @earthWormSLIM: if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform,0
5889,18947,2,RT @ebs_14: This Jimmy Fallon Prank of getting NY Yankees fans to boo Robinson Cano is amazing. http://t.co/XnZKZLly4G via,0
5890,18953,2,"RT @eidolon_ebooks: dreamt i was in a trash bag, btw.",0
5891,18956,1,"RT @elchavaloko: @_WhitePonyJr_ @saucygyro @Buckm00se so you gonna believe me,a cripple or a fuckn hippo??",1
5892,18959,1,RT @elchavaloko: Wouldn't mind driving up to ghetto ass chula vista just to slap the shit out of gyro and watch him stand there and just ta&#8230;,1
5893,18960,2,RT @elcinpoyrazlar: Two Jihadis Arguing Over Stolen M&amp;M's Will Make Your Day http://t.co/uFRcLDiovX @markham @vocativ http://t.co/zukwJ2ve2d,0
5894,18962,2,"RT @ella__fraser: When you clam up, my survival instinct is to kick the door shut",0
5895,18963,2,RT @elleeebeee: flappy bird make me just smash my phone into my face,0
5896,18971,2,RT @eph4_15: Allen West &amp; The Slippery slope of Obama's constitutional contempt http://t.co/ropPmOtnbD #PJNET #CCOT,0
5897,18972,1,"RT @erdikken: Where are They Now Fads 
Doc Martens -enjoying anal sex 
Girbaud -Posers, wiggers, fake bangers. Now accountants
Jncos -Domin&#8230;",1
5898,18976,1,RT @erykahrogers_: idc how cute you are that shit dont matter if you got a trash personality.,1
5899,18977,2,"RT @espn: Hot off the press, here&#8217;s Todd McShay&#8217;s first post-Combine NFL mock draft, including a new No. 1. http://t.co/su5ixWrthq",0
5900,18978,2,"RT @espn: When the Yanks and Sox get together, things usually go smoothly -&gt; http://t.co/f3t97ymMd5",0
5901,18985,1,"RT @exjon: Before covering up #IRS misdeeds, creepy little leprechaun John Koskinen cooked the books for Teamsters &amp; Freddie Mac http://t.c&#8230;",1
5902,18989,2,RT @fabulousanimals: A monkey with a mustache by Thomas Kienzle http://t.co/J5PA2BoU23,0
5903,18994,2,RT @fatguythe: *sings Careless Whisper to broken 7 year old flip flop on the way to the trash,0
5904,18997,1,"RT @femaIes: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 for a ba&#8230;",1
5905,19001,1,"RT @fernvndooo: u do realize when you say ""OMG MY EX DOWNGRADED LOL XDDD"" it makes you seem like a creepy little cunt that can't seem to de&#8230;",1
5906,19005,2,"RT @firemunky: RIP Tom Foley
RIP Greg Sikorskey
RIP Charlie Anaya
RIP Wells Crowther
RIP Andy Fredericks",0
5907,19008,2,RT @flavorpill: Why Tori Amos matters now more than ever http://t.co/YIsiAI6S via @nme,0
5908,19010,2,"RT @fletchworld73: Pulled a dead bird from my garden. 

Grateful to be out of the hot sun, it winked at me with its rotting eye socket.",0
5909,19012,2,RT @foodbibIe: Oreo Cheesecake Bars http://t.co/RT27crIqZj,0
5910,19013,2,RT @foodbibIe: Oreo Cheesecake http://t.co/yW299XjzB2,0
5911,19014,1,"RT @frankieboyle: You can ask yourself if you trust Clegg, Cameron and Miliband, or you can vote Yes and never think about the cunts ever a&#8230;",1
5912,19015,0,RT @frankthetank215: There might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,1
5913,19023,1,RT @funkQdelic_ACE: Waka Flaka a lucky retard lol,1
5914,19033,2,RT @gab_mccarthy: @rosestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...,0
5915,19037,2,RT @gatorhoops: Ill-advised slant call there.,0
5916,19040,2,RT @gferguson8: @KoredeB9 @MSoltan18 @WBDyllon_ trash,0
5917,19041,2,RT @gferguson8: @MSoltan18 @WBDyllon_ @KoredeB9 Messi is trash,0
5918,19043,0,"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN""",1
5919,19050,1,"RT @gmaslsk: Oh BO-stop with the speech-like you give one tinkers damn about the kids,the poor,any of the crap you are spouting-you've prov&#8230;",1
5920,19052,2,"RT @goddesslaney: @lajouetreine if you give that statement any thought at all you will realize it makes no sense. At all. Please, think abo&#8230;",0
5921,19053,2,RT @godlevelshit510: Why Adonnis look like he bout to sell the most ghetto used cars of 2014 ? http://t.co/icjCf6km8V,0
5922,19054,2,"RT @godsgracelove: #15ThingsILove When he wraps his arms around my waist while I'm making dinner, yellow roses, pearls, Anything COACH a ...",0
5923,19055,2,RT @gojackets973: @WesDurham its the start of another yellow jacket season tonight!!! How about a RT for ALL the Jacket Fans!!! #GTVT1 ...,0
5924,19056,2,"RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! Wear your green, dance a jig &amp; sing a lively tune w/ me!
http:&#8230;",0
5925,19063,2,"RT @grannywinkle: girls, don't let a guy treat you like a yellow starburst

u are a pink starburst",0
5926,19065,2,RT @green_eyed_doll: The birds outside my bedroom window have way too much to talk about for first thing in the morning! Mrrrrrrr....,0
5927,19067,2,RT @grind2times: I don't think I even been in a real relationship...i thought they was real but they were just trash,0
5928,19069,2,RT @guardian_sport: World Cup 2014 diary: Argentina mock Brazil with twirling towels http://t.co/iJIFh5FVO0 (Photo: Getty) http://t.co/RckP&#8230;,0
5929,19073,2,"RT @guypbenson: Confused. Are lefties using the #Bridgeghazi hashtag to mock the bridge situation as frivolous, or seriously equating the t&#8230;",0
5930,19074,2,RT @halfricannnnn: Me and @Vin17Bricksquad are in our yellow submarine rn.. &#127754;,0
5931,19078,2,RT @harrryaf: being a good citizen picking up trash (: http://t.co/PMFR5eopwO,0
